IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,22.7,,,18.7,,26.6,22.7 [18.7-26.6],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,EST,Estonia,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,22.8,,,18.2,,27.4,22.8 [18.2-27.4],,The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,HND,Honduras,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,22.9,,,17.1,,28.6,22.9 [17.1-28.6],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,22.9,,,18.1,,27.8,22.9 [18.1-27.8],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2017. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,NAM,Namibia,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,23,,,15.4,,30.6,23.0 [15.4-30.6],,The most recent survey was conducted in 2013. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,23,,,18.2,,27.8,23.0 [18.2-27.8],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,MEX,Mexico,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,23,,,19,,27,23.0 [19.0-27.0],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,MLT,Malta,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,23.2,,,16.4,,29.9,23.2 [16.4-29.9],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019-20. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,DEU,Germany,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,23.2,,,19.2,,27.2,23.2 [19.2-27.2],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,CHN,China,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,23.4,,,18.7,,28,23.4 [18.7-28.0],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2018. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,URY,Uruguay,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,23.4,,,19,,27.8,23.4 [19.0-27.8],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,23.5,,,19.3,,27.8,23.5 [19.3-27.8],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,23.6,,,17.2,,29.9,23.6 [17.2-29.9],,The most recent survey was conducted in 2016. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,POL,Poland,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,23.6,,,18.1,,29.1,23.6 [18.1-29.1],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,ARG,Argentina,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,23.8,,,18,,29.5,23.8 [18.0-29.5],,The most recent survey was conducted in 2018. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,23.9,,,18.1,,29.8,23.9 [18.1-29.8],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AUT,Austria,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,24,,,18.8,,29.2,24.0 [18.8-29.2],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.3,,,17.7,,30.9,24.3 [17.7-30.9],,The most recent survey was conducted in 2018. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,USA,United States of America,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.3,,,19.1,,29.5,24.3 [19.1-29.5],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,IND,India,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.3,,,19.3,,29.3,24.3 [19.3-29.3],,The most recent survey was conducted in 2019-21. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,24.4,,,19.8,,29,24.4 [19.8-29.0],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BEL,Belgium,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,24.5,,,18.9,,30.1,24.5 [18.9-30.1],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,MLT,Malta,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.7,,,18.2,,31.3,24.7 [18.2-31.3],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019-20. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,24.7,,,18.3,,31.1,24.7 [18.3-31.1],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.7,,,18.8,,30.7,24.7 [18.8-30.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2016-17. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,24.9,,,16.6,,33.3,24.9 [16.6-33.3],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2016-18. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ARM,Armenia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.9,,,19.1,,30.7,24.9 [19.1-30.7],,The most recent survey was conducted in 2016. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AUT,Austria,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.9,,,19.4,,30.4,24.9 [19.4-30.4],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.9,,,19.9,,30,24.9 [19.9-30.0],,The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,25,,,16.5,,33.5,25.0 [16.5-33.5],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2017-19. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,25,,,18.4,,31.7,25.0 [18.4-31.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2018. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CUB,Cuba,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,25.3,,,19.4,,31.2,25.3 [19.4-31.2],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25.5,,,20.3,,30.8,25.5 [20.3-30.8],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2017. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25.6,,,19.3,,32,25.6 [19.3-32.0],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,25.6,,,19.4,,31.8,25.6 [19.4-31.8],,The most recent survey was conducted in 2018. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,25.7,,,17.5,,33.8,25.7 [17.5-33.8],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2016-17. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ITA,Italy,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,25.7,,,21.7,,29.7,25.7 [21.7-29.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AUT,Austria,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,25.8,,,19.9,,31.6,25.8 [19.9-31.6],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,FIN,Finland,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,26.1,,,21.1,,31,26.1 [21.1-31.0],,The most recent survey was conducted in 2020-21. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,26.2,,,19.8,,32.6,26.2 [19.8-32.6],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,MLT,Malta,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,26.3,,,19.9,,32.6,26.3 [19.9-32.6],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019-20. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.3,,,20.1,,32.4,26.3 [20.1-32.4],,The most recent survey was conducted in 2020-21. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,CZE,Czechia,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,26.5,,,21.8,,31.3,26.5 [21.8-31.3],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BEL,Belgium,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.7,,,20.7,,32.8,26.7 [20.7-32.8],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,26.7,,,21.1,,32.2,26.7 [21.1-32.2],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,26.8,,,19.2,,34.4,26.8 [19.2-34.4],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2018-19. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,26.8,,,19.6,,34.1,26.8 [19.6-34.1],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ISR,Israel,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,27,,,21.6,,32.3,27.0 [21.6-32.3],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27,,,21.7,,32.3,27.0 [21.7-32.3],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,27.1,,,18.5,,35.7,27.1 [18.5-35.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2016. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,POL,Poland,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,27.1,,,20.7,,33.5,27.1 [20.7-33.5],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.2,,,20.5,,33.9,27.2 [20.5-33.9],,The most recent survey was conducted in 2017. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.3,,,18.8,,35.7,27.3 [18.8-35.7],,The most recent survey was conducted in 2013. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ESP,Spain,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,27.5,,,22.3,,32.7,27.5 [22.3-32.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27.6,,,20.1,,35.1,27.6 [20.1-35.1],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,27.6,,,20.5,,34.7,27.6 [20.5-34.7],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COM,Comoros,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,27.7,,,18.2,,37.3,27.7 [18.2-37.3],,The most recent survey was conducted in 2012. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,27.9,,,18.6,,37.1,27.9 [18.6-37.1],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,HUN,Hungary,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,28.1,,,21,,35.1,28.1 [21.0-35.1],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,28.2,,,22.5,,33.8,28.2 [22.5-33.8],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2017. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28.3,,,22.5,,34.1,28.3 [22.5-34.1],,The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,EST,Estonia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28.3,,,22.8,,33.8,28.3 [22.8-33.8],,The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ESP,Spain,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28.4,,,23.2,,33.7,28.4 [23.2-33.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2022,false,Sex,Female,SEX_FMLE,,,,,,,,,,28.5,,,16.3,,40.7,28.5 [16.3-40.7],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2020. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,ARG,Argentina,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,28.5,,,21.7,,35.3,28.5 [21.7-35.3],,The most recent survey was conducted in 2018. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,28.7,,,22.9,,34.5,28.7 [22.9-34.5],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CHL,Chile,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28.7,,,23,,34.5,28.7 [23.0-34.5],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,28.7,,,23.6,,33.8,28.7 [23.6-33.8],,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COG,Congo,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,28.8,,,15.7,,41.9,28.8 [15.7-41.9],,The most recent survey was conducted in 2014-15. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SWE,Sweden,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,28.9,,,24,,33.8,28.9 [24.0-33.8],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BEL,Belgium,Year,2022,false,Sex,Male,SEX_MLE,,,,,,,,,,29,,,22.5,,35.5,29.0 [22.5-35.5],,The most recent survey was conducted in 2021. This is a projection.,EN,2024-01-15T21:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,29.2,,,24,,34.5,29.2 [24.0-34.5],,,EN,2024-01-15T21:00:00.000Z
